Interval End,Mains Elec kWh,MCC1 (kWh),MCC2 kWh (kWh), MCC3 (kWh),MCC4 (kWh),MCC6 (kWh),UV  (kWh),Blower 1 (kWh),Blower 2 (kWh),Blower 3 (kWh),MCC5 (kWh),Blower 4 (kWh),Blower 5 (kWh),Blower 6 (kWh),MCC4 kWh (kWh),MCC5 kWh (kWh),Bioreactor 2 kWh (kWh)
00:00:00,582.6761904761905,219.23809523809524,254.57142857142858,49.857142857142854,40.04761904761905,9.80952380952381,160.47619047619048,11.666666666666666,53.19480952380953,44.57971428571428,52.158047619047615,64.6737142857143,51.21104761904762,0.4523809523809524,254.57142857142858,26.714285714285715,100.49380952380952
00:30:00,576.1004128326604,214.598031378707,253.98194628667792,49.77177059315992,40.02412176951891,9.747648823641018,157.4613838999669,12.659218560460598,50.93526507173903,43.61738969433753,50.93034854635045,64.73209209593517,51.84049817920513,0.2917365640298013,253.98194628667792,25.905814845076726,100.42243623802452
01:00:00,570.7857142857142,210.23809523809524,252.85714285714286,49.76190476190476,40.0,9.761904761904763,154.76190476190476,13.571428571428571,49.089238095238095,42.667857142857144,49.847666666666676,64.92147619047617,51.60514285714286,0.4523809523809524,252.85714285714286,25.238095238095237,100.27714285714285
01:30:00,568.0305781713639,207.42287125976978,251.58180677665544,49.96148735980282,39.90272150549884,10.058765854303982,151.35781676703255,12.760274802605265,48.619250832780544,42.3333378556201,47.970619709733896,65.40151222450017,50.377709967716086,0.47969750187897003,251.58180677665544,24.765872289833062,100.23690671973587
02:00:00,568.1409090909091,206.04545454545453,249.27272727272728,50.0,39.09090909090909,10.909090909090908,148.5909090909091,11.590909090909092,48.538681818181814,42.49854545454546,46.24359090909092,66.23777272727271,48.080045454545456,0.4318181818181818,249.27272727272728,24.318181818181817,95.54818181818183
02:30:00,569.8790760230767,202.01343037758107,242.7513956927861,49.52933003549067,38.94297511847169,10.586354917018976,144.70425893344787,11.605785242462373,47.24051995876675,41.63378425790092,44.54145112496187,67.6739157188534,42.34155033267178,0.42871122357381597,242.7513956927861,22.868357523970516,95.12720874158039
03:00:00,568.6545454545455,197.6818181818182,236.22727272727272,49.09090909090909,38.90909090909091,10.181818181818182,141.0,12.0,45.731545454545454,40.695045454545465,42.70313636363637,68.86390909090909,36.55681818181819,0.4375,236.22727272727272,21.454545454545453,95.54772727272729
03:30:00,560.355609005066,193.89793689436237,232.99888725467443,49.22439783983159,39.116131414711,10.108266425120602,137.83303099640804,11.953047628935472,44.80831497925488,40.065472917189965,40.294655479436095,68.91541948846148,33.31897826401044,0.44711231585445127,232.99888725467443,20.780506642190122,97.93970022713353
04:00:00,549.090909090909,190.54545454545453,231.6818181818182,49.54545454545455,39.31818181818182,10.227272727272727,135.63636363636363,11.590909090909092,44.26545454545454,39.52686363636364,37.81709090909091,68.46400000000001,32.112500000000004,0.45454545454545453,231.6818181818182,20.227272727272727,100.49090909090908
04:30:00,538.9690881283453,187.5080391653356,230.89164441553112,49.6697374709743,39.269327302353254,10.400410168621049,134.84300963355855,11.039565347561153,43.897590165704,38.861014602595645,35.771525089330666,68.145203714014,32.42185281053832,0.4567966994812949,230.89164441553112,19.17587535016147,101.38913535016391
05:00:00,529.9318181818181,185.1818181818182,230.63636363636363,49.54545454545455,39.09090909090909,10.454545454545455,135.3181818181818,10.681818181818182,43.31522727272728,38.27690909090909,34.50686363636363,68.06054545454545,32.468227272727276,0.45454545454545453,230.63636363636363,18.636363636363637,101.2340909090909
05:30:00,521.92077131577,183.96291902271508,230.92397352486586,49.120813697958965,38.9042684075331,10.216545290425834,136.92709302042246,10.900469376606692,42.12887129924835,37.98353037632715,34.372012166398044,68.3115400456363,30.47281396366876,0.4484711236214158,230.92397352486586,19.618786711386512,100.62548767188305
