Interval End,Mains Elec kWh,MCC1 (kWh),MCC2 kWh (kWh), MCC3 (kWh),MCC4 (kWh),MCC6 (kWh),UV  (kWh),Blower 1 (kWh),Blower 2 (kWh),Blower 3 (kWh),MCC5 (kWh),Blower 4 (kWh),Blower 5 (kWh),Blower 6 (kWh),MCC4 kWh (kWh),MCC5 kWh (kWh),Bioreactor 2 kWh (kWh)
05:00:00,533.3096774193548,184.0,225.41935483870967,49.67741935483871,42.41935483870968,7.258064516129032,134.03225806451613,10.64516129032258,27.32341935483871,36.12016129032258,52.77722580645162,52.38387096774194,17.855645161290308,23.249709677419354,225.41935483870967,20.483870967741936,63.9158064516129
05:30:00,524.3364526399816,182.93874694877468,229.39633665065406,49.196763273270555,42.271297981397026,6.925465291873531,135.19795253260352,11.021796104026105,26.204832621144607,36.04616949808922,52.764847605984826,52.518549532196886,18.625056308996207,23.14535152560942,229.39633665065406,21.09428213271551,65.14202010279772
06:00:00,517.8096774193548,182.90322580645162,235.16129032258064,48.87096774193548,42.096774193548384,6.774193548387097,136.83870967741936,11.290322580645162,25.384161290322577,36.06367741935483,52.65480645161289,52.311,19.820645161290305,23.57074193548387,235.16129032258064,21.93548387096774,67.65838709677419
06:30:00,516.7547527228356,184.1998467185804,240.40138958171883,49.001890640978836,42.45341398067515,6.548476660303678,138.55415143485405,11.113354989525178,25.211963490870833,36.275493493195185,51.627527964569964,50.9290914037142,20.816899013460677,24.975644315359396,240.40138958171883,21.981963417057862,71.92032962594642
07:00:00,519.5516129032259,186.19354838709677,244.93548387096774,49.354838709677416,42.74193548387097,6.612903225806452,142.0,11.129032258064516,25.294870967741932,36.78109677419355,51.16154838709677,49.77225806451612,21.286258064516115,26.091451612903224,244.93548387096774,22.419354838709676,75.70322580645161
07:30:00,524.5801923133271,188.24926951393638,248.58242263322643,49.69511868730807,42.36305684422946,7.332061843078605,148.83197756794948,11.975493313661563,25.239515465888445,37.67996631693323,52.73540396143407,50.239934303582466,20.901162513465458,25.64955677578263,248.58242263322643,24.43329220364697,76.78245375442711
08:00:00,531.2193548387097,191.67741935483872,252.25806451612902,49.67741935483871,41.935483870967744,7.741935483870968,157.25806451612902,13.064516129032258,25.683612903225804,39.05538709677418,55.20729032258065,50.85883870967743,21.328999999999986,24.582451612903228,252.25806451612902,26.612903225806452,77.18322580645162
08:30:00,538.8479643649436,197.788407165543,256.87826816730956,48.956429493237266,42.0779223733029,6.878507119934373,165.48624122196506,13.80787867689256,27.26487919766945,40.99064408907636,57.435403105535364,50.15568987156523,24.237158163811028,23.822627933170626,256.87826816730956,27.547315619124817,78.93075429910397
09:00:00,546.2870967741935,205.6451612903226,263.2258064516129,48.38709677419355,42.25806451612903,6.129032258064516,172.6451612903226,14.35483870967742,29.988483870967737,43.035483870967724,59.950580645161295,49.68983870967742,28.250838709677407,23.69145161290323,263.2258064516129,28.70967741935484,80.72709677419354
09:30:00,552.3578279486244,214.31061007345087,272.08345223388415,48.82436886939735,41.94360246434023,6.880766405057104,177.86347832606688,14.854653979821796,33.85959644486902,44.7396530195763,63.2836612763215,51.02063614444553,31.995243342377965,24.51028852841944,272.08345223388415,31.573136662249244,81.27431077352979
